300,100
0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289,0.018880289
0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018,0.029040018
-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156,-0.038555156
-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952,-0.021558952
0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797,0.024849797
0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435,0.0103747435
0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516,0.018267516
0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953,0.0027594953
0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965,0.016926965
-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816,-0.008182816
